Matricula;Secretaria;Codigo Lotação;Nome Lotação;Código Cargo;Verbas Fixas;Cargo Comissão / Função Gratificada;Produtividade;Hora Extra;Sucumbência;Eventual;Adic.Crg./ Local/Jorn.;Salário Atraso;Prêmio Férias;Licença Prêmio;13º Salário;Total Bruto;Deduções;Bruto c/ Deduções
1184318;Gabinete do Prefeito/Governo;G0715;COORD. ST. DE GESTAO IMOBILIARIA        ;90505 - COORD. SETORIAL;R$ 7.683,98;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 7.683,98;R$ 0,00;R$ 7.683,98
1184628;Gabinete do Prefeito/Governo;G0003;SECRET. MUNIC. DE GOVERNO               ;90025 - ASSESSOR DEPARTAMENTAL;R$ 5.761,47;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 5.761,47;R$ 0,00;R$ 5.761,47
1189808;Gabinete do Prefeito/Governo;G0003;SECRET. MUNIC. DE GOVERNO               ;90023 - ASSESSOR DEPARTAMENTAL;R$ 4.155,33;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 4.155,33;R$ 0,00;R$ 4.155,33
1196880;Gabinete do Prefeito/Governo;G0135;COORD. SET. DE PROTOCOLO GERAL          ;90516 - ASSESSOR SETORIAL;R$ 1.389,11;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 231,52;R$ 0,00;R$ 694,56;R$ 2.315,19;R$ 0,00;R$ 2.315,19
1205447;Gabinete do Prefeito/Governo;G0057;DEPTO. DE INFORMATIZACAO                ;90523 - ASSESSOR SETORIAL;R$ 3.238,04;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 3.238,04;R$ 0,00;R$ 3.238,04
1237357;Gabinete do Prefeito/Governo;G0010;COORD. SET. DO CERIMONIAL               ;90505 - COORD. SETORIAL;R$ 7.470,54;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 7.470,54;R$ 0,00;R$ 7.470,54
1239953;Gabinete do Prefeito/Governo;G0003;SECRET. MUNIC. DE GOVERNO               ;90026 - ASSESSOR DEPARTAMENTAL;R$ 6.085,75;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 2.028,58;R$ 0,00;R$ 3.042,87;R$ 11.157,20;R$ 0,00;R$ 11.157,20
1249568;Gabinete do Prefeito/Governo;G0003;SECRET. MUNIC. DE GOVERNO               ;90179 - GESTOR DE SUPORTE;R$ 12.163,66;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 1.737,66;R$ 0,00;R$ 0,00;R$ 0,00;R$ 13.901,32;R$ 0,00;R$ 13.901,32
1250647;Gabinete do Prefeito/Governo;G0001;GABINETE DO PREFEITO                    ;90028 - ASSESSOR DEPARTAMENTAL;R$ 7.616,97;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 1.269,50;R$ 0,00;R$ 3.808,49;R$ 12.694,96;R$ 0,00;R$ 12.694,96
1250655;Gabinete do Prefeito/Governo;G0001;GABINETE DO PREFEITO                    ;90071 - SECRETARIO EXECUTIVO_DO G.P;R$ 24.059,69;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 24.059,69;R$ 813,61;R$ 23.246,08
1250663;Gabinete do Prefeito/Governo;G0003;SECRET. MUNIC. DE GOVERNO               ;90014 - ASSESSOR SUPERIOR;R$ 10.577,14;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 10.577,14;R$ 0,00;R$ 10.577,14
1250698;Gabinete do Prefeito/Governo;G0003;SECRET. MUNIC. DE GOVERNO               ;90014 - ASSESSOR SUPERIOR;R$ 10.577,14;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 10.577,14;R$ 0,00;R$ 10.577,14
1250779;Gabinete do Prefeito/Governo;G0010;COORD. SET. DO CERIMONIAL               ;90023 - ASSESSOR DEPARTAMENTAL;R$ 4.039,91;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 4.039,91;R$ 0,00;R$ 4.039,91
1250809;Gabinete do Prefeito/Governo;G0003;SECRET. MUNIC. DE GOVERNO               ;90188 - ASS. DO SECRET. MUNIC. GOV.;R$ 10.073,47;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 10.073,47;R$ 0,00;R$ 10.073,47
1250850;Gabinete do Prefeito/Governo;G0003;SECRET. MUNIC. DE GOVERNO               ;90003 - SECRETARIO(A);R$ 24.408,38;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 24.408,38;R$ 1.162,30;R$ 23.246,08
1250906;Gabinete do Prefeito/Governo;G0001;GABINETE DO PREFEITO                    ;90173 - DIRETOR DE REL. INSTITUCIONAIS;R$ 13.700,01;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 13.700,01;R$ 0,00;R$ 13.700,01
1251287;Gabinete do Prefeito/Governo;G0003;SECRET. MUNIC. DE GOVERNO               ;90024 - ASSESSOR DEPARTAMENTAL;R$ 4.409,36;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 4.409,36;R$ 0,00;R$ 4.409,36
1251562;Gabinete do Prefeito/Governo;G0001;GABINETE DO PREFEITO                    ;90172 - GESTOR ADMINISTRATIVO;R$ 9.269,92;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 9.269,92;R$ 0,00;R$ 9.269,92
1251678;Gabinete do Prefeito/Governo;G0054;COORD. SET. DE ORCAMENTO AO CIDADAO     ;90505 - COORD. SETORIAL;R$ 7.114,80;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 7.114,80;R$ 0,00;R$ 7.114,80
1252100;Gabinete do Prefeito/Governo;G0001;GABINETE DO PREFEITO                    ;90015 - ASSESSOR SUPERIOR;R$ 11.584,44;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 11.584,44;R$ 0,00;R$ 11.584,44
1252178;Gabinete do Prefeito/Governo;G0003;SECRET. MUNIC. DE GOVERNO               ;90505 - COORD. SETORIAL;R$ 7.114,80;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 7.114,80;R$ 504,09;R$ 6.610,71
1252356;Gabinete do Prefeito/Governo;G0003;SECRET. MUNIC. DE GOVERNO               ;90085 - COORD. DE PROJETOS ESPECIAIS;R$ 14.385,01;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 2.397,50;R$ 0,00;R$ 7.192,50;R$ 23.975,01;R$ 0,00;R$ 23.975,01
1252623;Gabinete do Prefeito/Governo;G0003;SECRET. MUNIC. DE GOVERNO               ;90522 - ASSESSOR SETORIAL;R$ 2.678,05;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 2.678,05;R$ 0,00;R$ 2.678,05
1252801;Gabinete do Prefeito/Governo;G0001;GABINETE DO PREFEITO                    ;90175 - COORD. ASS. ORG. SOC. CIVIL;R$ 7.114,80;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 7.114,80;R$ 0,00;R$ 7.114,80
1253247;Gabinete do Prefeito/Governo;G0001;GABINETE DO PREFEITO                    ;90015 - ASSESSOR SUPERIOR;R$ 11.584,44;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 11.584,44;R$ 0,00;R$ 11.584,44
1253336;Gabinete do Prefeito/Governo;G0001;GABINETE DO PREFEITO                    ;90014 - ASSESSOR SUPERIOR;R$ 10.073,47;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 10.073,47;R$ 0,00;R$ 10.073,47
1259628;Gabinete do Prefeito/Governo;G0058;COORD. SET. DE 156                      ;95060 - TELEFONISTA;R$ 1.414,75;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 1.414,75;R$ 0,00;R$ 1.414,75
1259903;Gabinete do Prefeito/Governo;G0058;COORD. SET. DE 156                      ;95060 - TELEFONISTA;R$ 1.414,75;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 1.414,75;R$ 0,00;R$ 1.414,75
1259938;Gabinete do Prefeito/Governo;G0058;COORD. SET. DE 156                      ;95060 - TELEFONISTA;R$ 1.414,75;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 1.414,75;R$ 0,00;R$ 1.414,75
1265784;Gabinete do Prefeito/Governo;G0001;GABINETE DO PREFEITO                    ;95330 - ASSISTENTE SOCIAL;R$ 5.470,43;R$ 1.641,13;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 7.111,56;R$ 0,00;R$ 7.111,56
1266330;Gabinete do Prefeito/Governo;G0630;SETOR DE OPERACOES III                  ;95110 - AG. DEFESA CIVIL;R$ 2.452,24;R$ 0,00;R$ 0,00;R$ 1.035,32;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 3.487,56;R$ 0,00;R$ 3.487,56
1274309;Gabinete do Prefeito/Governo;G0050;DEPTO DO ORCAMENTO CIDADAO              ;90004 - DIRETOR(A) DE DEPARTAMENTO;R$ 13.700,01;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 657,58;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 14.357,59;R$ 0,00;R$ 14.357,59
1275925;Gabinete do Prefeito/Governo;G0001;GABINETE DO PREFEITO                    ;95032 - AG.MANUTENCAO;R$ 2.859,78;R$ 746,02;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 3.605,80;R$ 0,00;R$ 3.605,80
1275976;Gabinete do Prefeito/Governo;G0700;DEPTO. DE GESTAO PREDIAL                ;95080 - AG.ADMINISTRATIVO;R$ 2.452,24;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 2.452,24;R$ 0,00;R$ 2.452,24
1276573;Gabinete do Prefeito/Governo;G0700;DEPTO. DE GESTAO PREDIAL                ;95080 - AG.ADMINISTRATIVO;R$ 2.452,24;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 408,71;R$ 0,00;R$ 1.226,12;R$ 4.087,07;R$ 0,00;R$ 4.087,07
1276972;Gabinete do Prefeito/Governo;G0700;DEPTO. DE GESTAO PREDIAL                ;95190 - DESENHISTA;R$ 2.829,54;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 2.829,54;R$ 0,00;R$ 2.829,54
1277260;Gabinete do Prefeito/Governo;G0705;COORD. SET. DE MANUTENCAO E REFORMAS    ;90505 - COORD. SETORIAL;R$ 9.249,24;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 9.249,24;R$ 0,00;R$ 9.249,24
1277413;Gabinete do Prefeito/Governo;G0700;DEPTO. DE GESTAO PREDIAL                ;95494 - ENGENHEIRO;R$ 6.885,22;R$ 0,00;R$ 2.065,57;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 8.950,79;R$ 0,00;R$ 8.950,79
1277618;Gabinete do Prefeito/Governo;G0700;DEPTO. DE GESTAO PREDIAL                ;95032 - AG.MANUTENCAO;R$ 2.207,01;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 2.207,01;R$ 0,00;R$ 2.207,01
1277740;Gabinete do Prefeito/Governo;G0001;GABINETE DO PREFEITO                    ;95032 - AG.MANUTENCAO;R$ 1.697,70;R$ 1.398,79;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 3.096,49;R$ 0,00;R$ 3.096,49
1280236;Gabinete do Prefeito/Governo;G0001;GABINETE DO PREFEITO                    ;90179 - GESTOR DE SUPORTE;R$ 11.584,44;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 11.584,44;R$ 0,00;R$ 11.584,44
1280856;Gabinete do Prefeito/Governo;G0630;SETOR DE OPERACOES III                  ;95110 - AG. DEFESA CIVIL;R$ 2.452,24;R$ 0,00;R$ 0,00;R$ 1.277,60;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 3.729,84;R$ 0,00;R$ 3.729,84
1280899;Gabinete do Prefeito/Governo;G0135;COORD. SET. DE PROTOCOLO GERAL          ;95020 - AG.APOIO ADMINISTRATIVO;R$ 1.697,70;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 1.697,70;R$ 0,00;R$ 1.697,70
1280961;Gabinete do Prefeito/Governo;G0135;COORD. SET. DE PROTOCOLO GERAL          ;95020 - AG.APOIO ADMINISTRATIVO;R$ 1.697,70;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 1.697,70;R$ 0,00;R$ 1.697,70
1281178;Gabinete do Prefeito/Governo;G0057;DEPTO. DE INFORMATIZACAO                ;95170 - AG.SUPORTE TECNOLOGIAS;R$ 2.829,54;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 943,18;R$ 0,00;R$ 1.414,77;R$ 5.187,49;R$ 0,00;R$ 5.187,49
1281194;Gabinete do Prefeito/Governo;G0135;COORD. SET. DE PROTOCOLO GERAL          ;95020 - AG.APOIO ADMINISTRATIVO;R$ 1.697,70;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 1.697,70;R$ 0,00;R$ 1.697,70
1281232;Gabinete do Prefeito/Governo;G0135;COORD. SET. DE PROTOCOLO GERAL          ;95020 - AG.APOIO ADMINISTRATIVO;R$ 1.697,70;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 1.697,70;R$ 0,00;R$ 1.697,70
1282174;Gabinete do Prefeito/Governo;G0700;DEPTO. DE GESTAO PREDIAL                ;95032 - AG.MANUTENCAO;R$ 1.697,70;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 1.697,70;R$ 0,00;R$ 1.697,70
1284266;Gabinete do Prefeito/Governo;G0003;SECRET. MUNIC. DE GOVERNO               ;90024 - ASSESSOR DEPARTAMENTAL;R$ 4.409,36;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 4.409,36;R$ 0,00;R$ 4.409,36
1289241;Gabinete do Prefeito/Governo;G0001;GABINETE DO PREFEITO                    ;90180 - ASSESSOR ESPECIAL;R$ 13.700,01;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 13.700,01;R$ 0,00;R$ 13.700,01
1289594;Gabinete do Prefeito/Governo;G0001;GABINETE DO PREFEITO                    ;90180 - ASSESSOR ESPECIAL;R$ 13.700,01;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 13.700,01;R$ 0,00;R$ 13.700,01
1289632;Gabinete do Prefeito/Governo;G0003;SECRET. MUNIC. DE GOVERNO               ;90500 - SUPERVISOR(A) DEPARTAMENTAL;R$ 15.651,91;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 15.651,91;R$ 0,00;R$ 15.651,91
1307819;Gabinete do Prefeito/Governo;G0001;GABINETE DO PREFEITO                    ;90004 - DIRETOR(A) DE DEPARTAMENTO;R$ 13.700,01;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 13.700,01;R$ 0,00;R$ 13.700,01
1315404;Gabinete do Prefeito/Governo;G0001;GABINETE DO PREFEITO                    ;95494 - ENGENHEIRO;R$ 6.885,22;R$ 2.065,57;R$ 2.065,57;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 1.836,06;R$ 0,00;R$ 4.475,40;R$ 17.327,82;R$ 0,00;R$ 17.327,82
1315978;Gabinete do Prefeito/Governo;G0136;COORD. SET. DE ARQUIVO MUNICIPAL        ;90700 - ESTAGIARIO ADMINISTRACAO;R$ 1.037,56;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 1.037,56;R$ 0,00;R$ 1.037,56
1318330;Gabinete do Prefeito/Governo;G0001;GABINETE DO PREFEITO                    ;90172 - GESTOR ADMINISTRATIVO;R$ 9.269,92;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 9.269,92;R$ 0,00;R$ 9.269,92
1325507;Gabinete do Prefeito/Governo;G0138;SETOR DE ARQUIVO INTERMEDIARIO          ;90700 - ESTAGIARIO ADMINISTRACAO;R$ 1.111,67;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 1.111,67;R$ 0,00;R$ 1.111,67
1325701;Gabinete do Prefeito/Governo;G0136;COORD. SET. DE ARQUIVO MUNICIPAL        ;90716 - ESTAGIARIO HISTORIA;R$ 1.111,67;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 1.111,67;R$ 0,00;R$ 1.111,67
1325876;Gabinete do Prefeito/Governo;G0001;GABINETE DO PREFEITO                    ;90015 - ASSESSOR SUPERIOR;R$ 11.584,44;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 11.584,44;R$ 0,00;R$ 11.584,44
1325949;Gabinete do Prefeito/Governo;G0001;GABINETE DO PREFEITO                    ;90168 - SECR. MUN. REL. INSTITUCIONAIS;R$ 23.246,08;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 23.246,08;R$ 0,00;R$ 23.246,08
1326082;Gabinete do Prefeito/Governo;G0001;GABINETE DO PREFEITO                    ;90186 - DIRETOR ADMINIST. E DE GESTAO;R$ 13.700,01;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 13.700,01;R$ 0,00;R$ 13.700,01
1326112;Gabinete do Prefeito/Governo;G0001;GABINETE DO PREFEITO                    ;90000 - PREFEITO MUNICIPAL;R$ 23.246,08;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 23.246,08;R$ 0,00;R$ 23.246,08
1326139;Gabinete do Prefeito/Governo;G0001;GABINETE DO PREFEITO                    ;90001 - VICE-PREFEITO;R$ 17.434,57;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 17.434,57;R$ 0,00;R$ 17.434,57
1326252;Gabinete do Prefeito/Governo;G0635;COORD. SET. DE GERENCIAMNETO DESASTRES  ;90700 - ESTAGIARIO ADMINISTRACAO;R$ 1.111,67;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 1.111,67;R$ 0,00;R$ 1.111,67
1326295;Gabinete do Prefeito/Governo;G0136;COORD. SET. DE ARQUIVO MUNICIPAL        ;90716 - ESTAGIARIO HISTORIA;R$ 1.111,67;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 1.111,67;R$ 0,00;R$ 1.111,67
1326384;Gabinete do Prefeito/Governo;G0136;COORD. SET. DE ARQUIVO MUNICIPAL        ;90716 - ESTAGIARIO HISTORIA;R$ 1.111,67;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 1.111,67;R$ 0,00;R$ 1.111,67
1326635;Gabinete do Prefeito/Governo;G0630;SETOR DE OPERACOES III                  ;95110 - AG. DEFESA CIVIL;R$ 2.452,24;R$ 0,00;R$ 0,00;R$ 1.185,87;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 3.638,11;R$ 0,00;R$ 3.638,11
1326643;Gabinete do Prefeito/Governo;G0630;SETOR DE OPERACOES III                  ;95110 - AG. DEFESA CIVIL;R$ 2.452,24;R$ 0,00;R$ 0,00;R$ 1.432,67;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 408,71;R$ 0,00;R$ 1.226,12;R$ 5.519,74;R$ 0,00;R$ 5.519,74
1326805;Gabinete do Prefeito/Governo;G0138;SETOR DE ARQUIVO INTERMEDIARIO          ;90700 - ESTAGIARIO ADMINISTRACAO;R$ 1.111,67;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 1.111,67;R$ 0,00;R$ 1.111,67
1326848;Gabinete do Prefeito/Governo;G0135;COORD. SET. DE PROTOCOLO GERAL          ;90800 - ESTAGIARIO TEC. ADMINISTRACAO;R$ 880,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 880,00;R$ 0,00;R$ 880,00
1326937;Gabinete do Prefeito/Governo;G0138;SETOR DE ARQUIVO INTERMEDIARIO          ;90700 - ESTAGIARIO ADMINISTRACAO;R$ 1.111,67;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 1.111,67;R$ 0,00;R$ 1.111,67
1326996;Gabinete do Prefeito/Governo;G0138;SETOR DE ARQUIVO INTERMEDIARIO          ;90700 - ESTAGIARIO ADMINISTRACAO;R$ 1.111,67;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 1.111,67;R$ 0,00;R$ 1.111,67
1327046;Gabinete do Prefeito/Governo;G0138;SETOR DE ARQUIVO INTERMEDIARIO          ;90700 - ESTAGIARIO ADMINISTRACAO;R$ 1.111,67;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 1.111,67;R$ 0,00;R$ 1.111,67
1328450;Gabinete do Prefeito/Governo;G0001;GABINETE DO PREFEITO                    ;90161 - DIRETOR EXECUTIVO GAB. PREF.;R$ 13.700,01;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 13.700,01;R$ 0,00;R$ 13.700,01
1328786;Gabinete do Prefeito/Governo;G0135;COORD. SET. DE PROTOCOLO GERAL          ;90800 - ESTAGIARIO TEC. ADMINISTRACAO;R$ 880,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 880,00;R$ 0,00;R$ 880,00
