Matricula;Secretaria;Codigo Lotação;Nome Lotação;Código Cargo;Verbas Fixas;Cargo Comissão / Função Gratificada;Produtividade;Hora Extra;Sucumbência;Eventual;Adic.Crg./ Local/Jorn.;Salário Atraso;Prêmio Férias;Licença Prêmio;13º Salário;Total Bruto;Deduções;Bruto c/ Deduções
1296850;Educação;E0388;CEI CLAUDIA MARIA LUZ XAVIER            ;95130 - AG.EDUCACAO INFANTIL;R$ 2.179,75;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 2.179,75;R$ 0,00;R$ 2.179,75
1296876;Educação;E0389;CEI DEPUTADO JOAO HERRMANN NETO         ;95130 - AG.EDUCACAO INFANTIL;R$ 2.179,75;R$ 0,00;R$ 0,00;R$ 68,12;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 2.247,87;R$ 0,00;R$ 2.247,87
1296884;Educação;E0305;CEI LIDIA BENCARDINI MASELLI            ;95130 - AG.EDUCACAO INFANTIL;R$ 2.179,75;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 2.179,75;R$ 0,00;R$ 2.179,75
1296957;Educação;E0389;CEI DEPUTADO JOAO HERRMANN NETO         ;95130 - AG.EDUCACAO INFANTIL;R$ 2.179,75;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 2.179,75;R$ 0,00;R$ 2.179,75
1296981;Educação;E0315;CEI DULCINEIA REGINA BITTENCOURTT ALVES ;95130 - AG.EDUCACAO INFANTIL;R$ 2.179,75;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 2.179,75;R$ 0,00;R$ 2.179,75
1297023;Educação;E0252;CEI ALEXANDRE SARTORI FARIA             ;95130 - AG.EDUCACAO INFANTIL;R$ 2.179,75;R$ 0,00;R$ 0,00;R$ 68,12;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 2.247,87;R$ 0,00;R$ 2.247,87
1297040;Educação;E0315;CEI DULCINEIA REGINA BITTENCOURTT ALVES ;95130 - AG.EDUCACAO INFANTIL;R$ 2.179,75;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 2.179,75;R$ 0,00;R$ 2.179,75
1297066;Educação;E0311;CEI NAIR VALENTE DA CUNHA               ;95130 - AG.EDUCACAO INFANTIL;R$ 2.179,75;R$ 0,00;R$ 0,00;R$ 136,23;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 2.315,98;R$ 0,00;R$ 2.315,98
1297155;Educação;E0305;CEI LIDIA BENCARDINI MASELLI            ;95130 - AG.EDUCACAO INFANTIL;R$ 2.179,75;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 2.179,75;R$ 0,00;R$ 2.179,75
1297180;Educação;E0389;CEI DEPUTADO JOAO HERRMANN NETO         ;95130 - AG.EDUCACAO INFANTIL;R$ 2.179,75;R$ 0,00;R$ 0,00;R$ 68,12;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 2.247,87;R$ 0,00;R$ 2.247,87
1297198;Educação;E0177;CEI SYLVIA MIRANDA DA C PASCHOAL        ;95130 - AG.EDUCACAO INFANTIL;R$ 2.179,75;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 2.179,75;R$ 0,00;R$ 2.179,75
1297201;Educação;E0389;CEI DEPUTADO JOAO HERRMANN NETO         ;95130 - AG.EDUCACAO INFANTIL;R$ 2.179,75;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 2.179,75;R$ 0,00;R$ 2.179,75
1297279;Educação;E0308;CEI MARILENE CABRAL                     ;95130 - AG.EDUCACAO INFANTIL;R$ 2.179,75;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 2.179,75;R$ 0,00;R$ 2.179,75
1297287;Educação;E0382;CEI MARIA DE LURDES DORIA PASSOS        ;95130 - AG.EDUCACAO INFANTIL;R$ 2.179,75;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 2.179,75;R$ 22,71;R$ 2.157,04
1297325;Educação;E0272;CEI RECANTO DA ALEGRIA                  ;95130 - AG.EDUCACAO INFANTIL;R$ 2.179,75;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 2.179,75;R$ 0,00;R$ 2.179,75
1297341;Educação;E0324;CEI MARIA ODETE DE SOUZA MOTTA          ;95130 - AG.EDUCACAO INFANTIL;R$ 2.179,75;R$ 0,00;R$ 0,00;R$ 68,12;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 2.247,87;R$ 0,00;R$ 2.247,87
1297368;Educação;E0384;CEI PROF. OTAVIO CESAR BORGHI           ;95130 - AG.EDUCACAO INFANTIL;R$ 2.179,75;R$ 0,00;R$ 0,00;R$ 408,70;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 2.588,45;R$ 0,00;R$ 2.588,45
1297392;Educação;E0311;CEI NAIR VALENTE DA CUNHA               ;95130 - AG.EDUCACAO INFANTIL;R$ 2.179,75;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 2.179,75;R$ 0,00;R$ 2.179,75
1297406;Educação;E0387;CEI IDALINA CALDEIRA DE SOUZA PEREIRA   ;95130 - AG.EDUCACAO INFANTIL;R$ 2.179,75;R$ 0,00;R$ 0,00;R$ 272,47;R$ 0,00;R$ 59,31;R$ 0,00;R$ 145,32;R$ 0,00;R$ 0,00;R$ 0,00;R$ 2.656,85;R$ 0,00;R$ 2.656,85
1297414;Educação;E0385;CEI DR. RUY DE ALMEIDA BARBOSA          ;95130 - AG.EDUCACAO INFANTIL;R$ 2.179,75;R$ 0,00;R$ 0,00;R$ 136,23;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 2.315,98;R$ 0,00;R$ 2.315,98
1297422;Educação;E0109;CEI FERNANDO ALPHEO MIGUEL              ;95130 - AG.EDUCACAO INFANTIL;R$ 2.179,75;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 2.179,75;R$ 0,00;R$ 2.179,75
1297430;Educação;E0389;CEI DEPUTADO JOAO HERRMANN NETO         ;95130 - AG.EDUCACAO INFANTIL;R$ 2.179,75;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 2.179,75;R$ 0,00;R$ 2.179,75
1297449;Educação;E0387;CEI IDALINA CALDEIRA DE SOUZA PEREIRA   ;95130 - AG.EDUCACAO INFANTIL;R$ 2.179,75;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 2.179,75;R$ 0,00;R$ 2.179,75
1297457;Educação;E0387;CEI IDALINA CALDEIRA DE SOUZA PEREIRA   ;95130 - AG.EDUCACAO INFANTIL;R$ 2.179,75;R$ 0,00;R$ 0,00;R$ 272,47;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 2.452,22;R$ 17,60;R$ 2.434,62
1297465;Educação;E0384;CEI PROF. OTAVIO CESAR BORGHI           ;95130 - AG.EDUCACAO INFANTIL;R$ 2.179,75;R$ 0,00;R$ 0,00;R$ 408,70;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 2.588,45;R$ 0,00;R$ 2.588,45
1297490;Educação;E0133;CEI MARIA CELIA PEREIRA                 ;95130 - AG.EDUCACAO INFANTIL;R$ 2.179,75;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 2.179,75;R$ 0,00;R$ 2.179,75
1297503;Educação;E0312;CEI ORLANDO FERREIRA DA COSTA           ;95130 - AG.EDUCACAO INFANTIL;R$ 2.179,75;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 2.179,75;R$ 0,00;R$ 2.179,75
1297511;Educação;E0387;CEI IDALINA CALDEIRA DE SOUZA PEREIRA   ;95130 - AG.EDUCACAO INFANTIL;R$ 2.179,75;R$ 0,00;R$ 0,00;R$ 204,35;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 2.384,10;R$ 0,00;R$ 2.384,10
1297589;Educação;E0387;CEI IDALINA CALDEIRA DE SOUZA PEREIRA   ;95130 - AG.EDUCACAO INFANTIL;R$ 2.179,75;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 2.179,75;R$ 0,00;R$ 2.179,75
1297597;Educação;E0387;CEI IDALINA CALDEIRA DE SOUZA PEREIRA   ;95130 - AG.EDUCACAO INFANTIL;R$ 2.179,75;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 29,65;R$ 0,00;R$ 72,66;R$ 0,00;R$ 0,00;R$ 0,00;R$ 2.282,06;R$ 0,00;R$ 2.282,06
1297635;Educação;E0378;CEI DR. CLAUDIO DE SOUZA NOVAES         ;95130 - AG.EDUCACAO INFANTIL;R$ 2.179,75;R$ 0,00;R$ 0,00;R$ 68,12;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 2.247,87;R$ 0,00;R$ 2.247,87
1297651;Educação;E0359;EMEF/EJA PROF. ZEFERINO VAZ             ;97044 - PROFESSOR PEB III;R$ 5.409,11;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 5.409,11;R$ 0,00;R$ 5.409,11
1297678;Educação;E0387;CEI IDALINA CALDEIRA DE SOUZA PEREIRA   ;95130 - AG.EDUCACAO INFANTIL;R$ 2.179,75;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 2.179,75;R$ 0,00;R$ 2.179,75
1297694;Educação;E0387;CEI IDALINA CALDEIRA DE SOUZA PEREIRA   ;95130 - AG.EDUCACAO INFANTIL;R$ 2.179,75;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 29,65;R$ 0,00;R$ 72,66;R$ 0,00;R$ 0,00;R$ 0,00;R$ 2.282,06;R$ 0,00;R$ 2.282,06
1297775;Educação;E0396;CEI ELSE FEIJO GOMES                    ;95130 - AG.EDUCACAO INFANTIL;R$ 2.179,75;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 2.179,75;R$ 0,00;R$ 2.179,75
1297791;Educação;E0389;CEI DEPUTADO JOAO HERRMANN NETO         ;95130 - AG.EDUCACAO INFANTIL;R$ 2.179,75;R$ 0,00;R$ 0,00;R$ 68,12;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 2.247,87;R$ 0,00;R$ 2.247,87
1297805;Educação;E0133;CEI MARIA CELIA PEREIRA                 ;95130 - AG.EDUCACAO INFANTIL;R$ 2.179,75;R$ 0,00;R$ 0,00;R$ 136,23;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 2.315,98;R$ 0,00;R$ 2.315,98
1297813;Educação;E0389;CEI DEPUTADO JOAO HERRMANN NETO         ;95130 - AG.EDUCACAO INFANTIL;R$ 2.179,75;R$ 0,00;R$ 0,00;R$ 408,70;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 2.588,45;R$ 0,00;R$ 2.588,45
1297830;Educação;E0387;CEI IDALINA CALDEIRA DE SOUZA PEREIRA   ;95130 - AG.EDUCACAO INFANTIL;R$ 2.179,75;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 2.179,75;R$ 0,00;R$ 2.179,75
1297848;Educação;E0387;CEI IDALINA CALDEIRA DE SOUZA PEREIRA   ;95130 - AG.EDUCACAO INFANTIL;R$ 2.179,75;R$ 0,00;R$ 0,00;R$ 408,70;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 2.588,45;R$ 0,00;R$ 2.588,45
1297856;Educação;E0414;EMEF/EJA PROFA. SYLVIA SIMOES MAGRO     ;97048 - PROFESSOR PEB III;R$ 4.327,29;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 540,91;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 4.868,20;R$ 0,00;R$ 4.868,20
1297864;Educação;E0110;CEI DR. ROBERTO TELLES SAMPAIO          ;95130 - AG.EDUCACAO INFANTIL;R$ 2.179,75;R$ 0,00;R$ 0,00;R$ 136,23;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 2.315,98;R$ 0,00;R$ 2.315,98
1297899;Educação;E0396;CEI ELSE FEIJO GOMES                    ;95130 - AG.EDUCACAO INFANTIL;R$ 2.179,76;R$ 0,00;R$ 0,00;R$ 119,21;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 2.298,97;R$ 0,00;R$ 2.298,97
1297937;Educação;E0396;CEI ELSE FEIJO GOMES                    ;95130 - AG.EDUCACAO INFANTIL;R$ 2.179,75;R$ 0,00;R$ 0,00;R$ 238,41;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 2.418,16;R$ 0,00;R$ 2.418,16
1297945;Educação;E0352;EMEF/EJA CORREA DE MELLO                ;97048 - PROFESSOR PEB III;R$ 3.651,14;R$ 0,00;R$ 0,00;R$ 84,74;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 3.735,88;R$ 0,00;R$ 3.735,88
1297996;Educação;E0387;CEI IDALINA CALDEIRA DE SOUZA PEREIRA   ;95130 - AG.EDUCACAO INFANTIL;R$ 2.179,75;R$ 0,00;R$ 0,00;R$ 340,59;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 2.520,34;R$ 17,41;R$ 2.502,93
1298011;Educação;E0222;EMEF/EJA PRES. FLORIANO PEIXOTO         ;97042 - PROFESSOR PEB III;R$ 2.704,51;R$ 0,00;R$ 0,00;R$ 101,64;R$ 0,00;R$ 0,00;R$ 157,76;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 2.963,91;R$ 0,00;R$ 2.963,91
1298020;Educação;E0396;CEI ELSE FEIJO GOMES                    ;95130 - AG.EDUCACAO INFANTIL;R$ 2.179,75;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 2.179,75;R$ 0,00;R$ 2.179,75
1298038;Educação;E0166;CEI MARIA ANTONINA MENDONCA DE BARROS   ;97081 - DIRETOR EDUCACIONAL;R$ 6.790,87;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 6.790,87;R$ 0,00;R$ 6.790,87
1298054;Educação;E0171;CEI ANITTA AFFONSO FERREIRA             ;95130 - AG.EDUCACAO INFANTIL;R$ 2.179,75;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 2.179,75;R$ 0,00;R$ 2.179,75
1298135;Educação;E0387;CEI IDALINA CALDEIRA DE SOUZA PEREIRA   ;95130 - AG.EDUCACAO INFANTIL;R$ 2.179,75;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 2.179,75;R$ 77,58;R$ 2.102,17
1298186;Educação;E0163;CEI ESTHER APARECIDA VIANNA             ;95130 - AG.EDUCACAO INFANTIL;R$ 2.179,75;R$ 0,00;R$ 0,00;R$ 340,59;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 2.520,34;R$ 0,00;R$ 2.520,34
1298216;Educação;E0233;EMEF/EJA OZIEL ALVES PEREIRA            ;97042 - PROFESSOR PEB III;R$ 5.409,11;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 5.409,11;R$ 45,08;R$ 5.364,03
1298232;Educação;E0109;CEI FERNANDO ALPHEO MIGUEL              ;95130 - AG.EDUCACAO INFANTIL;R$ 2.179,75;R$ 0,00;R$ 0,00;R$ 136,23;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 2.315,98;R$ 0,00;R$ 2.315,98
1298291;Educação;E0390;CEI PROFA. HERMINIA RICCI               ;97011 - PROFESSOR PEB I;R$ 4.673,47;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 4.673,47;R$ 0,00;R$ 4.673,47
1298356;Educação;E0108;CEI MARIA LAZARA DUARTE GONCALVES       ;95130 - AG.EDUCACAO INFANTIL;R$ 2.179,75;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 2.179,75;R$ 0,00;R$ 2.179,75
1298470;Educação;E0352;EMEF/EJA CORREA DE MELLO                ;97042 - PROFESSOR PEB III;R$ 2.704,51;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 2.704,51;R$ 0,00;R$ 2.704,51
1298496;Educação;E0169;CEI SAO FRANCISCO DE ASSIS              ;95130 - AG.EDUCACAO INFANTIL;R$ 2.179,75;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 2.179,75;R$ 0,00;R$ 2.179,75
1298500;Educação;E0007;NAED - NOROESTE                         ;97101 - SUPERVISOR EDUCACIONAL;R$ 8.243,38;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 8.243,38;R$ 274,78;R$ 7.968,60
1298534;Educação;E0144;EMEF/EJA PE. NARCISO VIEIRA EHREMBERG   ;97021 - PROFESSOR PEB II;R$ 4.327,29;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 676,14;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 5.003,43;R$ 0,00;R$ 5.003,43
1298569;Educação;E0215;EMEF/EJA VIOLETA DORIA LINS             ;97021 - PROFESSOR PEB II;R$ 4.327,29;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 676,14;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 5.003,43;R$ 0,00;R$ 5.003,43
1298615;Educação;E0004;NAED - SUL                              ;97101 - SUPERVISOR EDUCACIONAL;R$ 7.741,61;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 7.741,61;R$ 0,00;R$ 7.741,61
1298658;Educação;E0166;CEI MARIA ANTONINA MENDONCA DE BARROS   ;95130 - AG.EDUCACAO INFANTIL;R$ 2.179,75;R$ 0,00;R$ 0,00;R$ 476,82;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 2.656,57;R$ 0,00;R$ 2.656,57
1298666;Educação;E0350;EMEF/EJA PROF. ANDRE TOSELLO            ;97054 - PROFESSOR PEB IV ED.ESPECIAL;R$ 6.436,84;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 6.436,84;R$ 0,00;R$ 6.436,84
1298674;Educação;E0359;EMEF/EJA PROF. ZEFERINO VAZ             ;97021 - PROFESSOR PEB II;R$ 5.895,93;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 180,30;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 6.076,23;R$ 0,00;R$ 6.076,23
1298690;Educação;E0161;CEI CATARINA MILANI MANARINI            ;97011 - PROFESSOR PEB I;R$ 4.327,29;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 428,22;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 4.755,51;R$ 0,00;R$ 4.755,51
1298828;Educação;E0286;EMEF DR. LOURENCO BELLOCCHIO            ;97021 - PROFESSOR PEB II;R$ 4.327,29;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 4.327,29;R$ 0,00;R$ 4.327,29
1298836;Educação;E0055;COORD. SET. DE NUTRICAO                 ;94280 - NUTRICIONISTA;R$ 5.470,43;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 1.823,48;R$ 0,00;R$ 2.735,22;R$ 10.029,13;R$ 0,00;R$ 10.029,13
1298879;Educação;E0166;CEI MARIA ANTONINA MENDONCA DE BARROS   ;97011 - PROFESSOR PEB I;R$ 4.327,29;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 202,84;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 4.530,13;R$ 0,00;R$ 4.530,13
1298917;Educação;E0109;CEI FERNANDO ALPHEO MIGUEL              ;95130 - AG.EDUCACAO INFANTIL;R$ 2.179,75;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 2.179,75;R$ 0,00;R$ 2.179,75
1298992;Educação;E0209;CEI PROFA. LUCIANE RIBEIRO VILELA       ;97071 - VICE DIRETOR;R$ 6.036,32;R$ 0,00;R$ 0,00;R$ 396,28;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 6.432,60;R$ 0,00;R$ 6.432,60
1299000;Educação;E0006;NAED - SUDOESTE                         ;97101 - SUPERVISOR EDUCACIONAL;R$ 7.168,16;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 1.194,69;R$ 0,00;R$ 3.584,08;R$ 11.946,93;R$ 0,00;R$ 11.946,93
1299042;Educação;E0007;NAED - NOROESTE                         ;97101 - SUPERVISOR EDUCACIONAL;R$ 8.028,34;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 8.028,34;R$ 0,00;R$ 8.028,34
1299085;Educação;E0143;EMEF/EJA DR. JOAO ALVES DOS SANTOS      ;97071 - VICE DIRETOR;R$ 6.036,32;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 6.036,32;R$ 0,00;R$ 6.036,32
1299107;Educação;E0350;EMEF/EJA PROF. ANDRE TOSELLO            ;97021 - PROFESSOR PEB II;R$ 4.327,29;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 45,08;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 4.372,37;R$ 0,00;R$ 4.372,37
1299204;Educação;E0266;CEI PROFA. NOEMIA CARDOSO ASBAHR        ;95130 - AG.EDUCACAO INFANTIL;R$ 2.179,75;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 2.179,75;R$ 0,00;R$ 2.179,75
1299271;Educação;E0178;CEI MARIA ISABEL BALTAR DA R RODRIGUES  ;97011 - PROFESSOR PEB I;R$ 4.327,29;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 1.262,13;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 5.589,42;R$ 0,00;R$ 5.589,42
1299280;Educação;E0353;EMEF PROFA. ELZA MARIA PELLEGRINI AGUIAR;97071 - VICE DIRETOR;R$ 6.821,04;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 6.821,04;R$ 0,00;R$ 6.821,04
1299301;Educação;E0359;EMEF/EJA PROF. ZEFERINO VAZ             ;97050 - PROFESSOR PEB III;R$ 3.651,14;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;R$ 3.651,14;R$ 0,00;R$ 3.651,14
